"salary_id","employee_id","month","year","base_salary","house_rent_allowance","medical_allowance","conveyance_allowance","gross_salary","provident_fund","income_tax","other_deductions","total_deductions","net_salary","payment_date","bank_account"
648,1054,12,2022,117601.32,17640.2,5880.07,2934,144055.58,11760.13,3380.07,1147,16287.2,127768.39,"2022-12-25","7416-9222-5958-6209"
649,1055,1,2022,23863.31,3579.5,1193.17,3475,32110.97,2386.33,0.0,1225,3611.33,28499.64,"2022-01-26","7903-5225-6070-7562"
650,1055,2,2022,22784.6,3417.69,1139.23,3271,30612.52,2278.46,0.0,616,2894.46,27718.06,"2022-02-27","7903-5225-6070-7562"
651,1055,3,2022,25076.05,3761.41,1253.8,3298,33389.26,2507.6,0.0,759,3266.6,30122.65,"2022-03-27","7903-5225-6070-7562"
652,1055,4,2022,22792.44,3418.87,1139.62,3473,30823.92,2279.24,0.0,1574,3853.24,26970.68,"2022-04-27","7903-5225-6070-7562"
653,1055,5,2022,23492.92,3523.94,1174.65,3474,31665.5,2349.29,0.0,1087,3436.29,28229.21,"2022-05-26","7903-5225-6070-7562"
654,1055,6,2022,24458.69,3668.8,1222.93,3599,32949.43,2445.87,0.0,870,3315.87,29633.56,"2022-06-26","7903-5225-6070-7562"
655,1055,7,2022,23770.09,3565.51,1188.5,2817,31341.11,2377.01,0.0,1630,4007.01,27334.1,"2022-07-28","7903-5225-6070-7562"
656,1055,8,2022,23629.01,3544.35,1181.45,4712,33066.81,2362.9,0.0,1830,4192.9,28873.91,"2022-08-27","7903-5225-6070-7562"
657,1055,9,2022,23703.27,3555.49,1185.16,3765,32208.92,2370.33,0.0,561,2931.33,29277.59,"2022-09-26","7903-5225-6070-7562"
658,1055,10,2022,23255.05,3488.26,1162.75,2035,29941.06,2325.5,0.0,1589,3914.5,26026.55,"2022-10-27","7903-5225-6070-7562"
659,1055,11,2022,24523.23,3678.48,1226.16,4008,33435.87,2452.32,0.0,938,3390.32,30045.55,"2022-11-26","7903-5225-6070-7562"
660,1055,12,2022,24221.04,3633.16,1211.05,2184,31249.25,2422.1,0.0,1056,3478.1,27771.14,"2022-12-28","7903-5225-6070-7562"
661,1056,1,2022,69100.71,10365.11,3455.04,2107,85027.85,6910.07,955.04,1116,8981.11,76046.74,"2022-01-25","9664-5766-5553-7279"
662,1056,2,2022,68880.2,10332.03,3444.01,2399,85055.24,6888.02,944.01,1219,9051.03,76004.21,"2022-02-28","9664-5766-5553-7279"
663,1056,3,2022,69884.75,10482.71,3494.24,3377,87238.7,6988.48,994.24,1843,9825.71,77412.99,"2022-03-25","9664-5766-5553-7279"
664,1056,4,2022,71974.7,10796.21,3598.74,3756,90125.64,7197.47,1098.74,1663,9959.21,80166.44,"2022-04-28","9664-5766-5553-7279"
665,1056,5,2022,73624.13,11043.62,3681.21,2063,90411.96,7362.41,1181.21,704,9247.62,81164.34,"2022-05-25","9664-5766-5553-7279"
666,1056,6,2022,71082.59,10662.39,3554.13,3322,88621.11,7108.26,1054.13,968,9130.39,79490.72,"2022-06-25","9664-5766-5553-7279"
667,1056,7,2022,71606.25,10740.94,3580.31,4407,90334.5,7160.63,1080.31,1924,10164.94,80169.57,"2022-07-28","9664-5766-5553-7279"
668,1056,8,2022,74190.41,11128.56,3709.52,2085,91113.49,7419.04,1209.52,1381,10009.56,81103.93,"2022-08-28","9664-5766-5553-7279"
669,1056,9,2022,67604.92,10140.74,3380.25,3339,84464.9,6760.49,880.25,1706,9346.74,75118.16,"2022-09-27","9664-5766-5553-7279"
670,1056,10,2022,69790.28,10468.54,3489.51,4059,87807.33,6979.03,989.51,1337,9305.54,78501.79,"2022-10-25","9664-5766-5553-7279"
671,1056,11,2022,71017.64,10652.65,3550.88,2224,87445.17,7101.76,1050.88,1714,9866.65,77578.53,"2022-11-25","9664-5766-5553-7279"
672,1056,12,2022,71502.24,10725.34,3575.11,2958,88760.68,7150.22,1075.11,1176,9401.34,79359.35,"2022-12-25","9664-5766-5553-7279"
673,1057,1,2022,134863.49,20229.52,6743.17,3644,165480.19,13486.35,4243.17,1469,19198.52,146281.67,"2022-01-26","5476-6836-6333-1474"
674,1057,2,2022,125388.31,18808.25,6269.42,3400,153865.98,12538.83,3769.42,1193,17501.25,136364.73,"2022-02-25","5476-6836-6333-1474"
675,1057,3,2022,127262.69,19089.4,6363.13,2971,155686.23,12726.27,3863.13,551,17140.4,138545.83,"2022-03-26","5476-6836-6333-1474"
676,1057,4,2022,134025.02,20103.75,6701.25,4151,164981.02,13402.5,4201.25,1053,18656.75,146324.27,"2022-04-28","5476-6836-6333-1474"
677,1057,5,2022,132338.41,19850.76,6616.92,2597,161403.09,13233.84,4116.92,993,18343.76,143059.33,"2022-05-27","5476-6836-6333-1474"
678,1057,6,2022,127060.22,19059.03,6353.01,4789,157261.26,12706.02,3853.01,642,17201.03,140060.23,"2022-06-27","5476-6836-6333-1474"
679,1057,7,2022,126637.2,18995.58,6331.86,4532,156496.64,12663.72,3831.86,1137,17632.58,138864.06,"2022-07-25","5476-6836-6333-1474"
680,1057,8,2022,123051.79,18457.77,6152.59,4279,151941.15,12305.18,3652.59,1650,17607.77,134333.38,"2022-08-26","5476-6836-6333-1474"
681,1057,9,2022,124160.24,18624.04,6208.01,4563,153555.29,12416.02,3708.01,1903,18027.04,135528.25,"2022-09-25","5476-6836-6333-1474"
682,1057,10,2022,124982.7,18747.4,6249.13,3482,153461.24,12498.27,3749.13,724,16971.4,136489.83,"2022-10-25","5476-6836-6333-1474"
683,1057,11,2022,125188.05,18778.21,6259.4,2524,152749.66,12518.81,3759.4,898,17176.21,135573.45,"2022-11-28","5476-6836-6333-1474"
684,1057,12,2022,122985.28,18447.79,6149.26,2160,149742.33,12298.53,3649.26,666,16613.79,133128.54,"2022-12-26","5476-6836-6333-1474"
685,1058,1,2022,31029.35,4654.4,1551.47,2365,39600.22,3102.93,0.0,605,3707.93,35892.28,"2022-01-27","1543-8277-7357-8848"
686,1058,2,2022,28133.28,4219.99,1406.66,3051,36810.94,2813.33,0.0,1200,4013.33,32797.61,"2022-02-28","1543-8277-7357-8848"
687,1058,3,2022,28644.56,4296.68,1432.23,3362,37735.48,2864.46,0.0,1352,4216.46,33519.02,"2022-03-26","1543-8277-7357-8848"
688,1058,4,2022,28439.04,4265.86,1421.95,3099,37225.84,2843.9,0.0,749,3592.9,33632.94,"2022-04-26","1543-8277-7357-8848"
689,1058,5,2022,30672.08,4600.81,1533.6,2152,38958.49,3067.21,0.0,796,3863.21,35095.29,"2022-05-26","1543-8277-7357-8848"
690,1058,6,2022,30411.46,4561.72,1520.57,4346,40839.76,3041.15,0.0,1815,4856.15,35983.61,"2022-06-25","1543-8277-7357-8848"
691,1058,7,2022,31036.26,4655.44,1551.81,4038,41281.51,3103.63,0.0,982,4085.63,37195.88,"2022-07-28","1543-8277-7357-8848"
692,1058,8,2022,30296.59,4544.49,1514.83,2966,39321.9,3029.66,0.0,634,3663.66,35658.25,"2022-08-25","1543-8277-7357-8848"
693,1058,9,2022,29353.95,4403.09,1467.7,2834,38058.74,2935.39,0.0,1768,4703.39,33355.34,"2022-09-25","1543-8277-7357-8848"
694,1058,10,2022,30526.39,4578.96,1526.32,2944,39575.67,3052.64,0.0,1686,4738.64,34837.03,"2022-10-27","1543-8277-7357-8848"
695,1058,11,2022,28312.77,4246.92,1415.64,4421,38396.32,2831.28,0.0,1293,4124.28,34272.04,"2022-11-27","1543-8277-7357-8848"
696,1058,12,2022,30446.92,4567.04,1522.35,3127,39663.31,3044.69,0.0,812,3856.69,35806.62,"2022-12-25","1543-8277-7357-8848"
697,1059,1,2022,27676.72,4151.51,1383.84,3280,36492.06,2767.67,0.0,935,3702.67,32789.39,"2022-01-25","8375-1616-5604-1731"
698,1059,2,2022,29209.5,4381.43,1460.48,4673,39724.41,2920.95,0.0,1563,4483.95,35240.45,"2022-02-25","8375-1616-5604-1731"
699,1059,3,2022,29530.3,4429.54,1476.51,4151,39587.36,2953.03,0.0,1252,4205.03,35382.33,"2022-03-28","8375-1616-5604-1731"
700,1059,4,2022,28823.97,4323.6,1441.2,2311,36899.76,2882.4,0.0,795,3677.4,33222.37,"2022-04-26","8375-1616-5604-1731"
701,1059,5,2022,30265.37,4539.8,1513.27,2662,38980.44,3026.54,0.0,641,3667.54,35312.9,"2022-05-25","8375-1616-5604-1731"
702,1059,6,2022,28273.12,4240.97,1413.66,3240,37167.75,2827.31,0.0,530,3357.31,33810.44,"2022-06-27","8375-1616-5604-1731"
703,1059,7,2022,28979.98,4347.0,1449.0,2815,37590.97,2898.0,0.0,1350,4248.0,33342.98,"2022-07-25","8375-1616-5604-1731"
704,1059,8,2022,28154.63,4223.19,1407.73,2024,35809.55,2815.46,0.0,506,3321.46,32488.09,"2022-08-28","8375-1616-5604-1731"
705,1059,9,2022,30072.96,4510.94,1503.65,2970,39057.55,3007.3,0.0,848,3855.3,35202.25,"2022-09-26","8375-1616-5604-1731"
706,1059,10,2022,29533.93,4430.09,1476.7,2084,37524.71,2953.39,0.0,1942,4895.39,32629.32,"2022-10-28","8375-1616-5604-1731"
707,1059,11,2022,28419.47,4262.92,1420.97,4917,39020.37,2841.95,0.0,734,3575.95,35444.42,"2022-11-28","8375-1616-5604-1731"
708,1059,12,2022,28329.27,4249.39,1416.46,3126,37121.12,2832.93,0.0,1190,4022.93,33098.2,"2022-12-28","8375-1616-5604-1731"
709,1060,1,2022,23187.4,3478.11,1159.37,4968,32792.88,2318.74,0.0,689,3007.74,29785.14,"2022-01-25","7409-8036-4029-2853"
710,1060,2,2022,23832.03,3574.8,1191.6,4168,32766.43,2383.2,0.0,1611,3994.2,28772.23,"2022-02-27","7409-8036-4029-2853"
711,1060,3,2022,23523.2,3528.48,1176.16,4450,32677.84,2352.32,0.0,1891,4243.32,28434.52,"2022-03-26","7409-8036-4029-2853"
712,1060,4,2022,24846.01,3726.9,1242.3,2892,32707.21,2484.6,0.0,1289,3773.6,28933.61,"2022-04-25","7409-8036-4029-2853"
713,1060,5,2022,24447.36,3667.1,1222.37,4358,33694.84,2444.74,0.0,1156,3600.74,30094.1,"2022-05-25","7409-8036-4029-2853"
714,1060,6,2022,24955.36,3743.3,1247.77,3525,33471.44,2495.54,0.0,735,3230.54,30240.9,"2022-06-28","7409-8036-4029-2853"
715,1060,7,2022,23043.77,3456.56,1152.19,2055,29707.52,2304.38,0.0,777,3081.38,26626.14,"2022-07-27","7409-8036-4029-2853"
716,1060,8,2022,22662.9,3399.43,1133.14,3501,30696.48,2266.29,0.0,1297,3563.29,27133.19,"2022-08-27","7409-8036-4029-2853"
717,1060,9,2022,23185.74,3477.86,1159.29,4126,31948.88,2318.57,0.0,1980,4298.57,27650.31,"2022-09-27","7409-8036-4029-2853"
718,1060,10,2022,24863.52,3729.53,1243.18,3159,32995.23,2486.35,0.0,1759,4245.35,28749.87,"2022-10-26","7409-8036-4029-2853"
719,1060,11,2022,24156.78,3623.52,1207.84,2326,31314.13,2415.68,0.0,1984,4399.68,26914.46,"2022-11-26","7409-8036-4029-2853"
720,1060,12,2022,23944.96,3591.74,1197.25,4178,32911.95,2394.5,0.0,1212,3606.5,29305.45,"2022-12-28","7409-8036-4029-2853"
721,1061,1,2022,16687.83,2503.17,834.39,2914,22939.39,1668.78,0.0,891,2559.78,20379.61,"2022-01-28","4641-2932-1116-6144"
722,1061,2,2022,16381.7,2457.26,819.09,4305,23963.04,1638.17,0.0,1379,3017.17,20945.87,"2022-02-28","4641-2932-1116-6144"
723,1061,3,2022,16365.76,2454.86,818.29,2576,22214.92,1636.58,0.0,858,2494.58,19720.34,"2022-03-25","4641-2932-1116-6144"
724,1061,4,2022,17001.39,2550.21,850.07,3349,23750.67,1700.14,0.0,1665,3365.14,20385.53,"2022-04-27","4641-2932-1116-6144"
725,1061,5,2022,15857.97,2378.7,792.9,3764,22793.56,1585.8,0.0,1488,3073.8,19719.77,"2022-05-25","4641-2932-1116-6144"
726,1061,6,2022,16256.36,2438.45,812.82,3452,22959.63,1625.64,0.0,950,2575.64,20383.99,"2022-06-28","4641-2932-1116-6144"
727,1061,7,2022,15498.34,2324.75,774.92,2735,21333.01,1549.83,0.0,889,2438.83,18894.18,"2022-07-28","4641-2932-1116-6144"
728,1061,8,2022,15770.39,2365.56,788.52,2022,20946.46,1577.04,0.0,1116,2693.04,18253.42,"2022-08-27","4641-2932-1116-6144"
729,1061,9,2022,16530.61,2479.59,826.53,2041,21877.73,1653.06,0.0,1780,3433.06,18444.67,"2022-09-25","4641-2932-1116-6144"
730,1061,10,2022,16573.95,2486.09,828.7,2694,22582.74,1657.39,0.0,1309,2966.39,19616.34,"2022-10-25","4641-2932-1116-6144"
731,1061,11,2022,15453.6,2318.04,772.68,3464,22008.32,1545.36,0.0,1416,2961.36,19046.96,"2022-11-26","4641-2932-1116-6144"
732,1061,12,2022,16528.2,2479.23,826.41,2109,21942.84,1652.82,0.0,1050,2702.82,19240.02,"2022-12-26","4641-2932-1116-6144"
733,1062,1,2022,35050.53,5257.58,1752.53,4573,46633.63,3505.05,0.0,1008,4513.05,42120.58,"2022-01-27","3763-4587-8494-1828"
734,1062,2,2022,33856.7,5078.5,1692.83,4616,45244.04,3385.67,0.0,1772,5157.67,40086.37,"2022-02-27","3763-4587-8494-1828"
735,1062,3,2022,35334.79,5300.22,1766.74,2885,45286.74,3533.48,0.0,585,4118.48,41168.26,"2022-03-26","3763-4587-8494-1828"
736,1062,4,2022,36741.96,5511.29,1837.1,3555,47645.35,3674.2,0.0,1510,5184.2,42461.16,"2022-04-28","3763-4587-8494-1828"
737,1062,5,2022,35916.69,5387.5,1795.83,4331,47431.03,3591.67,0.0,1510,5101.67,42329.36,"2022-05-26","3763-4587-8494-1828"
738,1062,6,2022,34908.05,5236.21,1745.4,2618,44507.66,3490.8,0.0,1332,4822.8,39684.85,"2022-06-27","3763-4587-8494-1828"
739,1062,7,2022,36248.38,5437.26,1812.42,2600,46098.06,3624.84,0.0,704,4328.84,41769.22,"2022-07-28","3763-4587-8494-1828"
740,1062,8,2022,37083.86,5562.58,1854.19,3731,48231.63,3708.39,0.0,934,4642.39,43589.24,"2022-08-27","3763-4587-8494-1828"
741,1062,9,2022,35580.65,5337.1,1779.03,3490,46186.78,3558.07,0.0,828,4386.07,41800.72,"2022-09-26","3763-4587-8494-1828"
742,1062,10,2022,37261.82,5589.27,1863.09,4403,49117.18,3726.18,0.0,1448,5174.18,43943.0,"2022-10-28","3763-4587-8494-1828"
743,1062,11,2022,33893.67,5084.05,1694.68,2157,42829.4,3389.37,0.0,1338,4727.37,38102.03,"2022-11-25","3763-4587-8494-1828"
744,1062,12,2022,35682.46,5352.37,1784.12,2561,45379.96,3568.25,0.0,965,4533.25,40846.71,"2022-12-27","3763-4587-8494-1828"
745,1063,1,2022,24364.6,3654.69,1218.23,2321,31558.52,2436.46,0.0,855,3291.46,28267.06,"2022-01-26","4795-4930-6548-7908"
746,1063,2,2022,25785.25,3867.79,1289.26,2727,33669.3,2578.52,0.0,1762,4340.52,29328.77,"2022-02-28","4795-4930-6548-7908"
747,1063,3,2022,25952.65,3892.9,1297.63,2616,33759.18,2595.27,0.0,1488,4083.27,29675.92,"2022-03-27","4795-4930-6548-7908"
748,1063,4,2022,23820.16,3573.02,1191.01,3521,32105.2,2382.02,0.0,1743,4125.02,27980.18,"2022-04-28","4795-4930-6548-7908"
749,1063,5,2022,24643.36,3696.5,1232.17,3779,33351.03,2464.34,0.0,1326,3790.34,29560.7,"2022-05-28","4795-4930-6548-7908"
750,1063,6,2022,25267.5,3790.12,1263.37,4656,34976.99,2526.75,0.0,983,3509.75,31467.24,"2022-06-27","4795-4930-6548-7908"
751,1063,7,2022,25692.7,3853.91,1284.64,4974,35805.24,2569.27,0.0,1698,4267.27,31537.97,"2022-07-25","4795-4930-6548-7908"
752,1063,8,2022,24251.45,3637.72,1212.57,3596,32697.74,2425.14,0.0,1089,3514.14,29183.59,"2022-08-26","4795-4930-6548-7908"
753,1063,9,2022,24090.11,3613.52,1204.51,2349,31257.13,2409.01,0.0,1619,4028.01,27229.12,"2022-09-28","4795-4930-6548-7908"
754,1063,10,2022,25600.53,3840.08,1280.03,3246,33966.64,2560.05,0.0,959,3519.05,30447.58,"2022-10-25","4795-4930-6548-7908"
755,1063,11,2022,24489.31,3673.4,1224.47,4546,33933.17,2448.93,0.0,1663,4111.93,29821.24,"2022-11-26","4795-4930-6548-7908"
756,1063,12,2022,24660.89,3699.13,1233.04,3851,33444.06,2466.09,0.0,792,3258.09,30185.97,"2022-12-26","4795-4930-6548-7908"
757,1064,1,2022,48602.86,7290.43,2430.14,2938,61261.43,4860.29,0.0,1998,6858.29,54403.15,"2022-01-28","4465-9222-9672-3432"
758,1064,2,2022,50942.29,7641.34,2547.11,2216,63346.75,5094.23,47.11,1780,6921.34,56425.41,"2022-02-25","4465-9222-9672-3432"
759,1064,3,2022,51539.89,7730.98,2576.99,4300,66147.86,5153.99,76.99,1784,7014.98,59132.88,"2022-03-28","4465-9222-9672-3432"
760,1064,4,2022,50732.79,7609.92,2536.64,3100,63979.35,5073.28,36.64,716,5825.92,58153.43,"2022-04-27","4465-9222-9672-3432"
761,1064,5,2022,48258.62,7238.79,2412.93,2061,59971.34,4825.86,0.0,1178,6003.86,53967.48,"2022-05-25","4465-9222-9672-3432"
762,1064,6,2022,48222.32,7233.35,2411.12,4908,62774.79,4822.23,0.0,1846,6668.23,56106.56,"2022-06-26","4465-9222-9672-3432"
763,1064,7,2022,50458.31,7568.75,2522.92,4296,64845.97,5045.83,22.92,1579,6647.75,58198.23,"2022-07-25","4465-9222-9672-3432"
764,1064,8,2022,51145.09,7671.76,2557.25,3018,64392.11,5114.51,57.25,883,6054.76,58337.34,"2022-08-28","4465-9222-9672-3432"
765,1064,9,2022,51072.82,7660.92,2553.64,4961,66248.38,5107.28,53.64,1639,6799.92,59448.46,"2022-09-27","4465-9222-9672-3432"
766,1064,10,2022,47635.06,7145.26,2381.75,4823,61985.08,4763.51,0.0,1690,6453.51,55531.57,"2022-10-28","4465-9222-9672-3432"
767,1064,11,2022,50872.84,7630.93,2543.64,2348,63395.41,5087.28,43.64,1738,6868.93,56526.48,"2022-11-28","4465-9222-9672-3432"
768,1064,12,2022,48301.73,7245.26,2415.09,4644,62606.08,4830.17,0.0,1542,6372.17,56233.91,"2022-12-28","4465-9222-9672-3432"
769,1065,1,2022,53442.98,8016.45,2672.15,3192,67323.58,5344.3,172.15,950,6466.45,60857.13,"2022-01-27","5121-4522-5912-1091"
770,1065,2,2022,53475.63,8021.34,2673.78,2115,66285.76,5347.56,173.78,1644,7165.34,59120.41,"2022-02-25","5121-4522-5912-1091"
771,1065,3,2022,56011.63,8401.74,2800.58,2424,69637.96,5601.16,300.58,1080,6981.74,62656.21,"2022-03-25","5121-4522-5912-1091"
772,1065,4,2022,55850.96,8377.64,2792.55,4862,71883.15,5585.1,292.55,1002,6879.64,65003.51,"2022-04-26","5121-4522-5912-1091"
773,1065,5,2022,54634.21,8195.13,2731.71,4754,70315.05,5463.42,231.71,1650,7345.13,62969.92,"2022-05-26","5121-4522-5912-1091"
774,1065,6,2022,52390.73,7858.61,2619.54,3948,66816.87,5239.07,119.54,1893,7251.61,59565.27,"2022-06-25","5121-4522-5912-1091"
775,1065,7,2022,55856.24,8378.44,2792.81,4517,71544.49,5585.62,292.81,1163,7041.44,64503.06,"2022-07-26","5121-4522-5912-1091"
776,1065,8,2022,56698.37,8504.76,2834.92,2217,70255.04,5669.84,334.92,1805,7809.76,62445.29,"2022-08-28","5121-4522-5912-1091"
777,1065,9,2022,55424.69,8313.7,2771.23,2502,69011.62,5542.47,271.23,848,6661.7,62349.92,"2022-09-27","5121-4522-5912-1091"
778,1065,10,2022,52791.6,7918.74,2639.58,2672,66021.92,5279.16,139.58,1256,6674.74,59347.18,"2022-10-28","5121-4522-5912-1091"
779,1065,11,2022,52907.76,7936.16,2645.39,3649,67138.31,5290.78,145.39,548,5984.16,61154.14,"2022-11-27","5121-4522-5912-1091"
780,1065,12,2022,53774.37,8066.16,2688.72,3512,68041.25,5377.44,188.72,680,6246.16,61795.09,"2022-12-26","5121-4522-5912-1091"
781,1066,1,2022,21226.99,3184.05,1061.35,4389,29861.39,2122.7,0.0,962,3084.7,26776.69,"2022-01-26","7460-8619-8743-6664"
782,1066,2,2022,23323.04,3498.46,1166.15,4527,32514.64,2332.3,0.0,1044,3376.3,29138.34,"2022-02-25","7460-8619-8743-6664"
783,1066,3,2022,22164.02,3324.6,1108.2,4398,30994.82,2216.4,0.0,897,3113.4,27881.42,"2022-03-28","7460-8619-8743-6664"
784,1066,4,2022,22705.38,3405.81,1135.27,3560,30806.45,2270.54,0.0,1029,3299.54,27506.91,"2022-04-25","7460-8619-8743-6664"
785,1066,5,2022,21509.42,3226.41,1075.47,4604,30415.3,2150.94,0.0,1796,3946.94,26468.36,"2022-05-26","7460-8619-8743-6664"
786,1066,6,2022,22138.43,3320.76,1106.92,2566,29132.11,2213.84,0.0,804,3017.84,26114.27,"2022-06-26","7460-8619-8743-6664"
787,1066,7,2022,22367.02,3355.05,1118.35,3966,30806.42,2236.7,0.0,1755,3991.7,26814.72,"2022-07-26","7460-8619-8743-6664"
788,1066,8,2022,22355.75,3353.36,1117.79,2759,29585.9,2235.57,0.0,1979,4214.57,25371.32,"2022-08-28","7460-8619-8743-6664"
789,1066,9,2022,23175.34,3476.3,1158.77,4356,32166.41,2317.53,0.0,1549,3866.53,28299.87,"2022-09-26","7460-8619-8743-6664"
790,1066,10,2022,21372.9,3205.93,1068.64,2033,27680.48,2137.29,0.0,1089,3226.29,24454.19,"2022-10-28","7460-8619-8743-6664"
791,1066,11,2022,21660.09,3249.01,1083.0,3907,29899.11,2166.01,0.0,1940,4106.01,25793.1,"2022-11-28","7460-8619-8743-6664"
792,1066,12,2022,22544.21,3381.63,1127.21,3732,30785.05,2254.42,0.0,1724,3978.42,26806.63,"2022-12-26","7460-8619-8743-6664"
793,1067,1,2022,23158.67,3473.8,1157.93,3125,30915.4,2315.87,0.0,1300,3615.87,27299.54,"2022-01-26","6780-8897-4199-6150"
794,1067,2,2022,21444.05,3216.61,1072.2,2606,28338.86,2144.41,0.0,1901,4045.41,24293.46,"2022-02-28","6780-8897-4199-6150"
795,1067,3,2022,22962.59,3444.39,1148.13,3311,30866.11,2296.26,0.0,1242,3538.26,27327.85,"2022-03-26","6780-8897-4199-6150"
796,1067,4,2022,23110.78,3466.62,1155.54,3588,31320.94,2311.08,0.0,1304,3615.08,27705.86,"2022-04-27","6780-8897-4199-6150"
797,1067,5,2022,22059.05,3308.86,1102.95,2555,29025.86,2205.91,0.0,1942,4147.91,24877.96,"2022-05-27","6780-8897-4199-6150"
798,1067,6,2022,22129.97,3319.5,1106.5,3291,29846.97,2213.0,0.0,548,2761.0,27085.97,"2022-06-25","6780-8897-4199-6150"
799,1067,7,2022,21020.3,3153.05,1051.02,3903,29127.36,2102.03,0.0,1548,3650.03,25477.33,"2022-07-25","6780-8897-4199-6150"
800,1067,8,2022,21038.88,3155.83,1051.94,3659,28905.65,2103.89,0.0,1489,3592.89,25312.77,"2022-08-27","6780-8897-4199-6150"
801,1067,9,2022,22893.93,3434.09,1144.7,2401,29873.72,2289.39,0.0,1104,3393.39,26480.33,"2022-09-25","6780-8897-4199-6150"
802,1067,10,2022,21578.25,3236.74,1078.91,2629,28522.9,2157.82,0.0,1794,3951.82,24571.07,"2022-10-26","6780-8897-4199-6150"
803,1067,11,2022,22487.64,3373.15,1124.38,4951,31936.17,2248.76,0.0,936,3184.76,28751.41,"2022-11-28","6780-8897-4199-6150"
804,1067,12,2022,21496.12,3224.42,1074.81,3554,29349.34,2149.61,0.0,1726,3875.61,25473.73,"2022-12-27","6780-8897-4199-6150"
805,1068,1,2022,18408.24,2761.24,920.41,3204,25293.89,1840.82,0.0,1916,3756.82,21537.06,"2022-01-27","2643-7460-5486-7873"
806,1068,2,2022,19524.26,2928.64,976.21,2399,25828.11,1952.43,0.0,967,2919.43,22908.68,"2022-02-26","2643-7460-5486-7873"
807,1068,3,2022,19346.51,2901.98,967.33,3228,26443.82,1934.65,0.0,1898,3832.65,22611.16,"2022-03-28","2643-7460-5486-7873"
808,1068,4,2022,19683.65,2952.55,984.18,2883,26503.38,1968.36,0.0,1407,3375.36,23128.01,"2022-04-25","2643-7460-5486-7873"
809,1068,5,2022,18880.34,2832.05,944.02,2481,25137.41,1888.03,0.0,1432,3320.03,21817.38,"2022-05-28","2643-7460-5486-7873"
810,1068,6,2022,19307.86,2896.18,965.39,4848,28017.43,1930.79,0.0,524,2454.79,25562.64,"2022-06-25","2643-7460-5486-7873"
811,1068,7,2022,18012.85,2701.93,900.64,4550,26165.42,1801.28,0.0,639,2440.28,23725.13,"2022-07-25","2643-7460-5486-7873"
812,1068,8,2022,19711.94,2956.79,985.6,3791,27445.33,1971.19,0.0,1446,3417.19,24028.14,"2022-08-27","2643-7460-5486-7873"
813,1068,9,2022,19597.18,2939.58,979.86,2469,25985.62,1959.72,0.0,751,2710.72,23274.9,"2022-09-26","2643-7460-5486-7873"
814,1068,10,2022,18997.79,2849.67,949.89,4190,26987.35,1899.78,0.0,944,2843.78,24143.57,"2022-10-25","2643-7460-5486-7873"
815,1068,11,2022,19697.1,2954.57,984.86,3361,26997.52,1969.71,0.0,1019,2988.71,24008.81,"2022-11-25","2643-7460-5486-7873"
816,1068,12,2022,19704.55,2955.68,985.23,3751,27396.46,1970.45,0.0,691,2661.45,24735.0,"2022-12-25","2643-7460-5486-7873"
817,1069,1,2022,34485.91,5172.89,1724.3,2237,43620.09,3448.59,0.0,1102,4550.59,39069.5,"2022-01-27","6274-4243-7953-4624"
818,1069,2,2022,34665.21,5199.78,1733.26,3495,45093.25,3466.52,0.0,1819,5285.52,39807.73,"2022-02-27","6274-4243-7953-4624"
819,1069,3,2022,34757.87,5213.68,1737.89,3870,45579.45,3475.79,0.0,699,4174.79,41404.66,"2022-03-25","6274-4243-7953-4624"
820,1069,4,2022,36232.02,5434.8,1811.6,3468,46946.42,3623.2,0.0,796,4419.2,42527.22,"2022-04-25","6274-4243-7953-4624"
821,1069,5,2022,36795.14,5519.27,1839.76,3629,47783.17,3679.51,0.0,1716,5395.51,42387.66,"2022-05-26","6274-4243-7953-4624"
822,1069,6,2022,34348.05,5152.21,1717.4,4115,45332.65,3434.8,0.0,1946,5380.8,39951.85,"2022-06-25","6274-4243-7953-4624"
823,1069,7,2022,35794.34,5369.15,1789.72,4803,47756.21,3579.43,0.0,1037,4616.43,43139.77,"2022-07-25","6274-4243-7953-4624"
824,1069,8,2022,35511.76,5326.76,1775.59,3782,46396.12,3551.18,0.0,1016,4567.18,41828.94,"2022-08-26","6274-4243-7953-4624"
